Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Cancer_Cell_Line_Encyclopedia	JM1 HAEMATOPOIETIC AND LYMPHOID TISSUE	4/216	0.9993632243248888	1.0	0	0	0.3018503426001388	0.0001922721793141834	TCL1A;CAND1;CBX2;SMC1A
Cancer_Cell_Line_Encyclopedia	SNU685 ENDOMETRIUM	1/116	0.9993648414354696	1.0	0	0	0.14051653879661635	8.927863912336477e-05	DLK1
Cancer_Cell_Line_Encyclopedia	KLM1 PANCREAS	1/116	0.9993648414354696	1.0	0	0	0.14051653879661635	8.927863912336477e-05	SYT5
Cancer_Cell_Line_Encyclopedia	RMUGS OVARY	2/154	0.9993716930357028	1.0	0	0	0.21168725325204546	0.00013304637683203164	SLC46A1;CAPN6
Cancer_Cell_Line_Encyclopedia	HEC108 ENDOMETRIUM	2/154	0.9993716930357028	1.0	0	0	0.21168725325204546	0.00013304637683203164	PREX2;PAX2
Cancer_Cell_Line_Encyclopedia	CAL54 KIDNEY	1/117	0.9994038486370802	1.0	0	0	0.13931554273852564	8.30779166473019e-05	SERPINA6
Cancer_Cell_Line_Encyclopedia	PK59 PANCREAS	1/117	0.9994038486370802	1.0	0	0	0.13931554273852564	8.30779166473019e-05	DNAJB1
Cancer_Cell_Line_Encyclopedia	SKNFI AUTONOMIC GANGLIA	9/349	0.9994054473111637	1.0	0	0	0.4203417378328581	0.0002499896338295228	CHGA;EML5;JPH3;RTN1;NEFL;SCN3B;DLK1;UNC79;BEGAIN
Cancer_Cell_Line_Encyclopedia	TE4 OESOPHAGUS	2/155	0.9994068373137812	1.0	0	0	0.2103215290375161	0.0001247918977421812	SLC46A1;JPH3
Cancer_Cell_Line_Encyclopedia	RS411 HAEMATOPOIETIC AND LYMPHOID TISSUE	3/188	0.9994216418997548	1.0	0	0	0.2601050824533111	0.0001504774004592954	TPH2;DOK3;ZFAND2B
Cancer_Cell_Line_Encyclopedia	JHH7 LIVER	7/300	0.9994388374908352	1.0	0	0	0.38033143167617495	0.00021348764674927712	AMN;EXOC3L4;APOH;SERPINA10;IGHMBP2;SERPINA6;SERPINA5
Cancer_Cell_Line_Encyclopedia	RERFGC1B STOMACH	2/156	0.9994400260218412	1.0	0	0	0.2089733141077884	0.00011705239423692856	SLC46A1;PTPRZ1
Cancer_Cell_Line_Encyclopedia	IALM LUNG	1/118	0.99944045012907	1.0	0	0	0.13813490254582625	7.731499970732876e-05	CYP2A7
Cancer_Cell_Line_Encyclopedia	HS611T HAEMATOPOIETIC AND LYMPHOID TISSUE	5/247	0.9994456860913852	1.0	0	0	0.32995786438071856	0.0001829509442954017	TCL1A;DOK3;ASB2;FAIM3;MAP2K6
Cancer_Cell_Line_Encyclopedia	SNU283 LARGE INTESTINE	3/189	0.999451882802516	1.0	0	0	0.2587288650858333	0.00014185261992169038	HEPH;FAM3D;DEGS2
Cancer_Cell_Line_Encyclopedia	DEL HAEMATOPOIETIC AND LYMPHOID TISSUE	7/301	0.9994634142812556	1.0	0	0	0.3790678721024999	0.00020345699754768795	SERPINA1;DOK3;RGS14;GSC;GPR65;KCNK13;KIF21B
Cancer_Cell_Line_Encyclopedia	NCIH446 LUNG	8/327	0.9994746928746188	1.0	0	0	0.3987747645359632	0.00020953426497376154	SYNPR;DTNA;RTN1;NETO1;GPR68;PDE1A;LSAMP;UNC79
Cancer_Cell_Line_Encyclopedia	SNU601 STOMACH	1/119	0.9994747940897049	1.0	0	0	0.13697410504544116	7.195850769855169e-05	YWHAE
Cancer_Cell_Line_Encyclopedia	PANC0213 PANCREAS	1/119	0.9994747940897049	1.0	0	0	0.13697410504544116	7.195850769855169e-05	TNFAIP2
Cancer_Cell_Line_Encyclopedia	CORL23 LUNG	1/119	0.9994747940897049	1.0	0	0	0.13697410504544116	7.195850769855169e-05	OTUB2
Cancer_Cell_Line_Encyclopedia	HS616T HAEMATOPOIETIC AND LYMPHOID TISSUE	2/158	0.99950095996541	1.0	0	0	0.2063280822836392	0.000102991673941919	GSC;FBLN5
Cancer_Cell_Line_Encyclopedia	NCIH1341 LUNG	2/158	0.99950095996541	1.0	0	0	0.2063280822836392	0.000102991673941919	WDR25;UTS2D
Cancer_Cell_Line_Encyclopedia	NCIH2066 LUNG	4/221	0.9995059767780916	1.0	0	0	0.2950211493286425	0.00014578331185890708	CHGA;APOH;SERPINA10;SCN3B
Cancer_Cell_Line_Encyclopedia	BL41 HAEMATOPOIETIC AND LYMPHOID TISSUE	4/221	0.9995059767780916	1.0	0	0	0.2950211493286425	0.00014578331185890708	FCRL1;TCL1A;DOK3;SH2B2
Cancer_Cell_Line_Encyclopedia	HCC1806 BREAST	1/120	0.9995070195640282	1.0	0	0	0.1358326541700625	6.697935218391538e-05	SYT5
Cancer_Cell_Line_Encyclopedia	HSC4 UPPER AERODIGESTIVE TRACT	1/120	0.9995070195640282	1.0	0	0	0.1358326541700625	6.697935218391538e-05	PTPRZ1
Cancer_Cell_Line_Encyclopedia	S117 SOFT TISSUE	1/120	0.9995070195640282	1.0	0	0	0.1358326541700625	6.697935218391538e-05	MOK
Cancer_Cell_Line_Encyclopedia	SKNBE2 AUTONOMIC GANGLIA	7/303	0.9995094512684718	1.0	0	0	0.3765657739368069	0.0001847691855925641	CHGA;EML5;RTN1;SCN3B;DLK1;UNC79;PRIMA1
Cancer_Cell_Line_Encyclopedia	2313287 STOMACH	2/159	0.9995289031062264	1.0	0	0	0.2050304213887736	9.661195322806568e-05	CATSPERB;DEGS2
Cancer_Cell_Line_Encyclopedia	HCC56 LARGE INTESTINE	4/222	0.9995304830784068	1.0	0	0	0.2936922252325675	0.00013792585128198078	SYNPR;HEPH;LRP4;FAM3D
Cancer_Cell_Line_Encyclopedia	SNU1079 BILIARY TRACT	1/122	0.9995656293814794	1.0	0	0	0.13360588934760245	5.80470806799615e-05	SERPINA12
Cancer_Cell_Line_Encyclopedia	KYSE270 OESOPHAGUS	1/122	0.9995656293814794	1.0	0	0	0.13360588934760245	5.80470806799615e-05	BEGAIN
Cancer_Cell_Line_Encyclopedia	CL14 LARGE INTESTINE	2/161	0.9995801961415904	1.0	0	0	0.20248345963239128	8.502118497745121e-05	HEPH;ROCK2
Cancer_Cell_Line_Encyclopedia	NALM19 HAEMATOPOIETIC AND LYMPHOID TISSUE	3/194	0.9995811380413496	1.0	0	0	0.2520605953671263	0.00010560071227886873	TCL1A;DOK3;FAIM3
Cancer_Cell_Line_Encyclopedia	KARPAS422 HAEMATOPOIETIC AND LYMPHOID TISSUE	12/430	0.9995819404970552	1.0	0	0	0.454881446523	0.00019020727318206756	FCRL1;RPS6KL1;TCL1A;ZNF839;DOK3;APC;TRAF3;NOTCH4;SERPINA9;RASGRP1;ATG2B;MAP2K6
Cancer_Cell_Line_Encyclopedia	SW948 LARGE INTESTINE	2/162	0.9996037133494616	1.0	0	0	0.20123356173342588	7.976197950311787e-05	HEPH;UGT1A8
Cancer_Cell_Line_Encyclopedia	JHUEM2 ENDOMETRIUM	1/124	0.9996172304621728	1.0	0	0	0.13145095564844755	5.032505360381396e-05	PAX2
Cancer_Cell_Line_Encyclopedia	MHHES1 BONE	5/255	0.9996241687955651	1.0	0	0	0.31960624510602936	0.00012014057774649318	SYNPR;BCL11B;CAPN6;AK7;MYOM2
Cancer_Cell_Line_Encyclopedia	JVM3 HAEMATOPOIETIC AND LYMPHOID TISSUE	7/309	0.9996255563797104	1.0	0	0	0.3692538171613349	0.00013829062874157373	SPIC;PPM1A;UTS2D;BTG1;GPR65;FAIM3;CACNG3
Cancer_Cell_Line_Encyclopedia	G292CLONEA141B1 BONE	2/163	0.9996259150313191	1.0	0	0	0.199999000005	7.483061703041919e-05	CAND1;TM2D3
Cancer_Cell_Line_Encyclopedia	TYKNU OVARY	1/125	0.9996406684477552	1.0	0	0	0.13039934800325995	4.6865020674384553e-05	KDR
Cancer_Cell_Line_Encyclopedia	SEM HAEMATOPOIETIC AND LYMPHOID TISSUE	1/125	0.9996406684477552	1.0	0	0	0.13039934800325995	4.6865020674384553e-05	TCL1A
Cancer_Cell_Line_Encyclopedia	SNU1076 UPPER AERODIGESTIVE TRACT	1/125	0.9996406684477552	1.0	0	0	0.13039934800325995	4.6865020674384553e-05	TNFAIP2
Cancer_Cell_Line_Encyclopedia	HS600T SKIN	2/164	0.9996468739093533	1.0	0	0	0.1987794939074085	7.020662220896272e-05	GPR68;FBLN5
Cancer_Cell_Line_Encyclopedia	GSU STOMACH	6/285	0.999666965766328	1.0	0	0	0.3431561789559473	0.00011430178934941889	AMN;HEPH;ARL6IP4;FAM3D;DEGS2;COQ5
Cancer_Cell_Line_Encyclopedia	NCIH508 LARGE INTESTINE	5/258	0.9996753089408285	1.0	0	0	0.31588989341875	0.00010258327891383924	PTPRD;SLC46A1;AMN;HEPH;FAM3D
Cancer_Cell_Line_Encyclopedia	BHT101 THYROID	1/127	0.9996832944551622	1.0	0	0	0.12834581496383854	4.065426931188875e-05	TLR6
Cancer_Cell_Line_Encyclopedia	HCC1500 BREAST	4/230	0.9996878076834064	1.0	0	0	0.2834768434853478	8.851310974377776e-05	SERPINA3;DEGS2;SERPINA6;SERPINA5
Cancer_Cell_Line_Encyclopedia	MEC2 HAEMATOPOIETIC AND LYMPHOID TISSUE	5/259	0.9996907758425913	1.0	0	0	0.3146702413206081	9.731868765415216e-05	TCL1A;NETO1;GPR65;ASB2;FAIM3
Cancer_Cell_Line_Encyclopedia	SW1353 BONE	1/128	0.9997026554912192	1.0	0	0	0.12734311328443354	3.7870406023911326e-05	CCBE1
Cancer_Cell_Line_Encyclopedia	NCO2 HAEMATOPOIETIC AND LYMPHOID TISSUE	4/231	0.9997033642937168	1.0	0	0	0.28224967100272724	8.373775092366834e-05	MINPP1;HEPH;GRAP2;DLK1
Cancer_Cell_Line_Encyclopedia	NCIH1876 LUNG	5/260	0.9997055125952916	1.0	0	0	0.3134599711616827	9.232360812459178e-05	RIT1;BCL11B;CACNA1A;ASH1L;DLK1
Cancer_Cell_Line_Encyclopedia	WM115 SKIN	3/201	0.9997128066497748	1.0	0	0	0.24328236567772385	6.987911253828984e-05	PTPRZ1;LSAMP;PRIMA1
Cancer_Cell_Line_Encyclopedia	OAW42 OVARY	1/129	0.9997208214505846	1.0	0	0	0.12635595736749994	3.528079793802989e-05	SOX17
Cancer_Cell_Line_Encyclopedia	SW1417 LARGE INTESTINE	1/129	0.9997208214505846	1.0	0	0	0.12635595736749994	3.528079793802989e-05	PTPRZ1
Cancer_Cell_Line_Encyclopedia	NCIH82 LUNG	7/317	0.9997392739362356	1.0	0	0	0.359935108841806	9.385670011470661e-05	CHGA;SLC24A4;RTN1;PPP4R4;CD207;SLC5A11;SCN3B
Cancer_Cell_Line_Encyclopedia	A3KAW HAEMATOPOIETIC AND LYMPHOID TISSUE	4/234	0.9997455580920168	1.0	0	0	0.2786310854770513	7.090444592601044e-05	PPP1R2;JPH3;KCNK13;PIK3CG
Cancer_Cell_Line_Encyclopedia	KLE ENDOMETRIUM	4/234	0.9997455580920168	1.0	0	0	0.2786310854770513	7.090444592601044e-05	SYNPR;WDR25;SOX17;C1QTNF7
Cancer_Cell_Line_Encyclopedia	HH HAEMATOPOIETIC AND LYMPHOID TISSUE	5/263	0.9997456707745324	1.0	0	0	0.3098843821370247	7.882267877377956e-05	CYP2A7;UTS2D;BCL11B;ASB2;ASB15
Cancer_Cell_Line_Encyclopedia	MJ HAEMATOPOIETIC AND LYMPHOID TISSUE	3/204	0.9997557295976672	1.0	0	0	0.239704683829522	5.8559912077916956e-05	GPR68;ASB2;ASB3
Cancer_Cell_Line_Encyclopedia	HUT78 HAEMATOPOIETIC AND LYMPHOID TISSUE	4/235	0.9997582491472456	1.0	0	0	0.2774454212835319	6.708077593221914e-05	C1QTNF7;GPR68;GPR65;ASB2
Cancer_Cell_Line_Encyclopedia	GRANTA519 HAEMATOPOIETIC AND LYMPHOID TISSUE	4/235	0.9997582491472456	1.0	0	0	0.2774454212835319	6.708077593221914e-05	SPIC;NETO1;NOTCH4;FAIM3
Cancer_Cell_Line_Encyclopedia	OAW28 OVARY	2/171	0.9997641132711496	1.0	0	0	0.1906423216421929	4.4975298379207385e-05	SOX17;PRIMA1
Cancer_Cell_Line_Encyclopedia	SNU1 STOMACH	1/132	0.99976886377618	1.0	0	0	0.12348423106369315	2.8544977885671886e-05	SYCE2
Cancer_Cell_Line_Encyclopedia	DV90 LUNG	3/206	0.9997807174673432	1.0	0	0	0.2373774538894296	5.205843724612939e-05	C14ORF129;RGS14;SERPINA6
Cancer_Cell_Line_Encyclopedia	RVH421 SKIN	1/133	0.9997829425501372	1.0	0	0	0.1225557781985526	2.6604532142141958e-05	KDR
Cancer_Cell_Line_Encyclopedia	HS870T BONE	1/133	0.9997829425501372	1.0	0	0	0.1225557781985526	2.6604532142141958e-05	GRM7
Cancer_Cell_Line_Encyclopedia	OVSAHO OVARY	2/173	0.9997897700478284	1.0	0	0	0.18843836416656065	3.961955304033155e-05	SOX17;RAB24
Cancer_Cell_Line_Encyclopedia	COLO849 SKIN	2/173	0.9997897700478284	1.0	0	0	0.18843836416656065	3.961955304033155e-05	DOK3;KDR
Cancer_Cell_Line_Encyclopedia	QGP1 PANCREAS	5/267	0.9997908669469104	1.0	0	0	0.3052419194832865	6.384285061033814e-05	CHGA;CAND1;CNOT2;LSAMP;MYT1
Cancer_Cell_Line_Encyclopedia	NCIH1436 LUNG	7/322	0.9997922131174533	1.0	0	0	0.3543460543566847	7.363611255161662e-05	CHGA;RTN1;PTPRZ1;KIT;CACNA1A;AK7;DLK1
Cancer_Cell_Line_Encyclopedia	RAJI HAEMATOPOIETIC AND LYMPHOID TISSUE	3/207	0.999792233605022	1.0	0	0	0.2362307029044565	4.908590090250567e-05	TCL1A;SERPINA9;SH2B2
Cancer_Cell_Line_Encyclopedia	NCIH1693 LUNG	4/238	0.9997926544714388	1.0	0	0	0.2739482100908823	5.680782604761394e-05	SYCE2;DTNA;SNX14;TRIM23
Cancer_Cell_Line_Encyclopedia	JVM2 HAEMATOPOIETIC AND LYMPHOID TISSUE	9/374	0.9997941101035792	1.0	0	0	0.3922440280846724	8.076739719484725e-05	SPIC;PPM1A;PAK1;UTS2D;GPR65;TM2D3;ASB2;FAIM3;RASGRP1
Cancer_Cell_Line_Encyclopedia	BEN LUNG	9/374	0.9997941101035792	1.0	0	0	0.3922440280846724	8.076739719484725e-05	CHGA;SERPINA1;NETO1;APOH;SERPINA10;SLC5A11;TM2D3;CACNG3;UNC79
Cancer_Cell_Line_Encyclopedia	COV362 OVARY	1/134	0.9997961519882924	1.0	0	0	0.12164118283886192	2.4798840946553752e-05	SOX17
Cancer_Cell_Line_Encyclopedia	OV56 OVARY	1/134	0.9997961519882924	1.0	0	0	0.12164118283886192	2.4798840946553752e-05	PREX2
Cancer_Cell_Line_Encyclopedia	SHP77 LUNG	6/296	0.999801359174212	1.0	0	0	0.3304037533866385	6.563819384451288e-05	CHGA;TPH2;WDR25;DTNA;KCNK10;ASB15
Cancer_Cell_Line_Encyclopedia	CMLT1 HAEMATOPOIETIC AND LYMPHOID TISSUE	7/323	0.9998014415920526	1.0	0	0	0.3532490077487693	7.01475250085124e-05	CATSPERB;BCL11B;RGS14;GPR65;GRAP2;KIF21B;MYOM2
Cancer_Cell_Line_Encyclopedia	MFE319 ENDOMETRIUM	3/208	0.9998031427125912	1.0	0	0	0.235094978371262	4.6284715616895426e-05	MAS1;SOX17;CYP2A13
Cancer_Cell_Line_Encyclopedia	ECGI10 OESOPHAGUS	1/135	0.9998085457398674	1.0	0	0	0.12074013704005555	2.311842673657452e-05	PPP4R4
Cancer_Cell_Line_Encyclopedia	CORL95 LUNG	7/324	0.9998102615935216	1.0	0	0	0.3521587330334953	6.682437660912896e-05	CHGA;SYNPR;DTNA;KCNK10;CACNA1A;DLK1;UNC79
Cancer_Cell_Line_Encyclopedia	CADOES1 BONE	9/376	0.999810987128652	1.0	0	0	0.3901576236799667	7.375178296778015e-05	PREX2;SYNPR;JPH3;BCL11B;NETO1;NEFL;MYT1;CACNG3;UNC79
Cancer_Cell_Line_Encyclopedia	SHSY5Y AUTONOMIC GANGLIA	11/426	0.9998124521363272	1.0	0	0	0.4208899143297711	7.894440743293107e-05	CHGA;EML5;TTC8;JPH3;RTN1;GRM7;LSAMP;SCN3B;UNC79;DLK1;BEGAIN
Cancer_Cell_Line_Encyclopedia	HCC1428 BREAST	3/209	0.9998134761914622	1.0	0	0	0.23397012201541864	4.364506879114409e-05	SYT5;ITPK1;DEGS2
Cancer_Cell_Line_Encyclopedia	HS604T HAEMATOPOIETIC AND LYMPHOID TISSUE	2/176	0.9998230820798296	1.0	0	0	0.18522634659553971	3.277275913012287e-05	C1QTNF7;FBLN5
Cancer_Cell_Line_Encyclopedia	CL40 LARGE INTESTINE	3/210	0.9998232640027176	1.0	0	0	0.23285597857725	4.1157670725179145e-05	HEPH;DIO3;FAM3D
Cancer_Cell_Line_Encyclopedia	TOV112D OVARY	1/137	0.9998310842829032	1.0	0	0	0.1189775073022445	2.0098868519544867e-05	LSAMP
Cancer_Cell_Line_Encyclopedia	SW620 LARGE INTESTINE	1/137	0.9998310842829032	1.0	0	0	0.1189775073022445	2.0098868519544867e-05	DIO3
Cancer_Cell_Line_Encyclopedia	GP2D LARGE INTESTINE	1/137	0.9998310842829032	1.0	0	0	0.1189775073022445	2.0098868519544867e-05	HEPH
Cancer_Cell_Line_Encyclopedia	HT1376 URINARY TRACT	2/177	0.9998329569038116	1.0	0	0	0.18417987006110167	3.0768545658726056e-05	CAPN6;TMEM186
Cancer_Cell_Line_Encyclopedia	SW1463 LARGE INTESTINE	2/177	0.9998329569038116	1.0	0	0	0.18417987006110167	3.0768545658726056e-05	HEPH;GIF
Cancer_Cell_Line_Encyclopedia	OE19 OESOPHAGUS	5/272	0.9998362498590484	1.0	0	0	0.2996308547869025	4.906861231051526e-05	SYT5;OTUB2;CATSPERB;FAM3D;DEGS2
Cancer_Cell_Line_Encyclopedia	NB1 AUTONOMIC GANGLIA	3/212	0.9998413143635942	1.0	0	0	0.23065922406237024	3.660521020055213e-05	CHGA;GSC;PRIMA1
Cancer_Cell_Line_Encyclopedia	COLO678 LARGE INTESTINE	1/138	0.9998413205759658	1.0	0	0	0.11811535145222825	1.874396311801098e-05	CAPN6
Cancer_Cell_Line_Encyclopedia	HUTU80 SMALL INTESTINE	2/178	0.9998422737225828	1.0	0	0	0.18314515168997186	2.888908134660741e-05	JPH3;PTPRZ1
Cancer_Cell_Line_Encyclopedia	VCAP PROSTATE	5/273	0.9998440650660412	1.0	0	0	0.2985333058682692	4.6555401236096205e-05	NETO1;APOH;BRP44;DEGS2;OAZ3
Cancer_Cell_Line_Encyclopedia	CHAGOK1 LUNG	4/244	0.9998474477349344	1.0	0	0	0.2672117786952049	4.0766871710540417e-05	CYP2A6;CAPN6;CYP46A1;SLC25A47
Cancer_Cell_Line_Encyclopedia	U2OS BONE	1/139	0.9998509245166812	1.0	0	0	0.1172656007223561	1.7482729259875174e-05	JPH3
Cancer_Cell_Line_Encyclopedia	GRM SKIN	1/139	0.9998509245166812	1.0	0	0	0.1172656007223561	1.7482729259875174e-05	KDR
Cancer_Cell_Line_Encyclopedia	AM38 CENTRAL NERVOUS SYSTEM	1/139	0.9998509245166812	1.0	0	0	0.1172656007223561	1.7482729259875174e-05	CCBE1
Cancer_Cell_Line_Encyclopedia	HDLM2 HAEMATOPOIETIC AND LYMPHOID TISSUE	9/382	0.9998537778382812	1.0	0	0	0.3840294934650981	5.61577285504905e-05	CAPN6;GRM7;RGS14;NOTCH4;DCAKD;RAB24;TECPR2;RASGRP1;PPID
Cancer_Cell_Line_Encyclopedia	JURLMK1 HAEMATOPOIETIC AND LYMPHOID TISSUE	3/214	0.9998575036337524	1.0	0	0	0.22850353037954435	3.2563242880811945e-05	RCOR1;DLK1;NUDT4
Cancer_Cell_Line_Encyclopedia	COLO704 OVARY	5/275	0.9998585870269078	1.0	0	0	0.2963621545528636	4.191241693693297e-05	CHGA;EML5;PPP4R4;SCN3B;SMC1A
Cancer_Cell_Line_Encyclopedia	T173 BONE	2/180	0.999859356550307	1.0	0	0	0.1811102055600833	2.547375548499608e-05	GPR68;FBLN5
Cancer_Cell_Line_Encyclopedia	KE39 STOMACH	1/140	0.9998599351082802	1.0	0	0	0.11642798928862498	1.6308615871787867e-05	SERPINA3
Cancer_Cell_Line_Encyclopedia	TUHR10TKB KIDNEY	1/140	0.9998599351082802	1.0	0	0	0.11642798928862498	1.6308615871787867e-05	PAX2
Cancer_Cell_Line_Encyclopedia	MDAMB175VII BREAST	3/215	0.9998649602038232	1.0	0	0	0.2274407232615	3.0715622873916636e-05	CATSPERB;DEGS2;NT5C2
Cancer_Cell_Line_Encyclopedia	TCCSUP URINARY TRACT	2/182	0.9998745600959996	1.0	0	0	0.17911998352096153	2.247020289691244e-05	NOTCH4;UGT1A8
Cancer_Cell_Line_Encyclopedia	MEG01 HAEMATOPOIETIC AND LYMPHOID TISSUE	4/248	0.9998756183776422	1.0	0	0	0.2629019112968951	3.270220006659724e-05	SERPINA12;GRAP2;GRK6;KDR
Cancer_Cell_Line_Encyclopedia	TE441T SOFT TISSUE	4/248	0.9998756183776422	1.0	0	0	0.2629019112968951	3.270220006659724e-05	SLC24A4;JPH3;NETO1;DIO3
Cancer_Cell_Line_Encyclopedia	MHHCALL4 HAEMATOPOIETIC AND LYMPHOID TISSUE	4/248	0.9998756183776422	1.0	0	0	0.2629019112968951	3.270220006659724e-05	TCL1A;DOK3;AK7;PIK3CG
Cancer_Cell_Line_Encyclopedia	SKNAS AUTONOMIC GANGLIA	1/142	0.9998763205139432	1.0	0	0	0.11478815845357393	1.4197818450481311e-05	BEGAIN
Cancer_Cell_Line_Encyclopedia	CAMA1 BREAST	1/142	0.9998763205139432	1.0	0	0	0.11478815845357393	1.4197818450481311e-05	DEGS2
Cancer_Cell_Line_Encyclopedia	G402 SOFT TISSUE	2/183	0.9998815220217208	1.0	0	0	0.17814118579680324	2.1107057926918934e-05	NOTCH4;PDE1A
Cancer_Cell_Line_Encyclopedia	WM1799 SKIN	1/143	0.9998837618883746	1.0	0	0	0.11398544405879367	1.3250222875542015e-05	KDR
Cancer_Cell_Line_Encyclopedia	SNU466 CENTRAL NERVOUS SYSTEM	3/218	0.9998850360325384	1.0	0	0	0.22431080505147927	2.5789142532720818e-05	SERPINA3;PTPRZ1;PRIMA1
Cancer_Cell_Line_Encyclopedia	SKES1 BONE	4/250	0.9998876622147465	1.0	0	0	0.26079869600651995	2.9299193640490234e-05	SYNPR;BCL11B;LSAMP;MYOM2
Cancer_Cell_Line_Encyclopedia	KPNRTBM1 AUTONOMIC GANGLIA	11/439	0.9998894016191386	1.0	0	0	0.408426203882648	4.51737749700067e-05	CHGA;EML5;RPS6KL1;JPH3;RTN1;KCNK10;NOTCH4;SCN3B;MYT1;UNC79;BEGAIN
Cancer_Cell_Line_Encyclopedia	A2780 OVARY	2/185	0.9998942835034914	1.0	0	0	0.17621533513954052	1.8629852620765495e-05	UTS2D;PAX2
Cancer_Cell_Line_Encyclopedia	CORL279 LUNG	12/465	0.9998953559758248	1.0	0	0	0.4206430580750322	4.4020085598004855e-05	CHGA;EML5;SYNPR;SYCE2;DTNA;KCNK10;BTBD2;KIT;SCN3B;MYT1;UNC79;DLK1
Cancer_Cell_Line_Encyclopedia	NCIH1930 LUNG	6/310	0.9998970954163222	1.0	0	0	0.31548229355627416	3.2466244567463534e-05	SYT5;RTN1;KCNK10;KIT;CACNG3;DLK1
Cancer_Cell_Line_Encyclopedia	KM12 LARGE INTESTINE	1/145	0.9998972932306543	1.0	0	0	0.11241323103729307	1.1546192737774052e-05	SYNPR
Cancer_Cell_Line_Encyclopedia	KMRC3 KIDNEY	1/145	0.9998972932306543	1.0	0	0	0.11241323103729307	1.1546192737774052e-05	PAX2
Cancer_Cell_Line_Encyclopedia	IGR1 SKIN	1/145	0.9998972932306543	1.0	0	0	0.11241323103729307	1.1546192737774052e-05	PHACTR1
Cancer_Cell_Line_Encyclopedia	HT55 LARGE INTESTINE	2/186	0.9999001262242072	1.0	0	0	0.17526794086459674	1.7505545216556428e-05	PTPRD;DIO3
Cancer_Cell_Line_Encyclopedia	LC1SQSF LUNG	2/186	0.9999001262242072	1.0	0	0	0.17526794086459674	1.7505545216556428e-05	RIT1;GCLM
Cancer_Cell_Line_Encyclopedia	NCIH889 LUNG	8/365	0.9999007374875506	1.0	0	0	0.3572584876801643	3.546413523971141e-05	CHGA;EML5;SLC25A29;DTNA;RTN1;KIT;CACNA1A;UNC79
Cancer_Cell_Line_Encyclopedia	NCIH526 LUNG	6/311	0.9999017965237046	1.0	0	0	0.3144678810368006	3.0883355552323954e-05	SYT5;JPH3;RNF26;KIT;SCN3B;EMD
Cancer_Cell_Line_Encyclopedia	SUPT11 HAEMATOPOIETIC AND LYMPHOID TISSUE	5/283	0.9999042296571152	1.0	0	0	0.28798442580225264	2.758168797952773e-05	CATSPERB;BCL11B;RGS14;GRAP2;RASGRP1
Cancer_Cell_Line_Encyclopedia	DMS273 LUNG	2/187	0.9999056369500781	1.0	0	0	0.17433067914874328	1.6451150782047332e-05	SYNPR;SLC24A4
Cancer_Cell_Line_Encyclopedia	NCIH2171 LUNG	7/340	0.9999081492214359	1.0	0	0	0.3355865573613308	3.0825302254927586e-05	DYNC1H1;RPS6KL1;RTN1;DDX24;PPP4R4;NEFL;MYT1
Cancer_Cell_Line_Encyclopedia	DOHH2 HAEMATOPOIETIC AND LYMPHOID TISSUE	5/284	0.9999087631858404	1.0	0	0	0.2869703961339348	2.6183459167200264e-05	FCRL1;DOK3;SERPINA9;PIK3CG;SH2B2
Cancer_Cell_Line_Encyclopedia	DMS79 LUNG	8/367	0.9999090538775884	1.0	0	0	0.3553115749407629	3.231567950395445e-05	CHGA;EML5;RTN1;KCNK10;SCN3B;MYT1;UNC79;PRIMA1
Cancer_Cell_Line_Encyclopedia	JHH2 LIVER	1/147	0.9999092033510292	1.0	0	0	0.11088379932249998	1.006833449608258e-05	SERPINA5
Cancer_Cell_Line_Encyclopedia	NCIH146 LUNG	8/368	0.9999129404691104	1.0	0	0	0.3543460543566847	3.085054420127744e-05	SYNPR;DTNA;PTPRZ1;PDE1A;KCNK13;CACNA1A;AQP4;DLK1
Cancer_Cell_Line_Encyclopedia	KMBC2 URINARY TRACT	1/148	0.9999146119004064	1.0	0	0	0.11013458446221283	9.404584392252992e-06	UGT1A8
Cancer_Cell_Line_Encyclopedia	NCIH2342 LUNG	1/148	0.9999146119004064	1.0	0	0	0.11013458446221283	9.404584392252992e-06	RIT1
Cancer_Cell_Line_Encyclopedia	JHOM2B OVARY	2/189	0.9999157362444084	1.0	0	0	0.1724859100572222	1.4534922960248612e-05	HEPH;FAM3D
Cancer_Cell_Line_Encyclopedia	EB1 HAEMATOPOIETIC AND LYMPHOID TISSUE	5/286	0.999917179210293	1.0	0	0	0.28496361014698424	2.360188860715054e-05	TCL1A;WARS;DOK3;FAIM3;SH2B2
Cancer_Cell_Line_Encyclopedia	LNCAPCLONEFGC PROSTATE	4/257	0.9999211928072091	1.0	0	0	0.2536952295783268	1.9993796705314663e-05	NETO1;LEO1;BRP44;OAZ3
Cancer_Cell_Line_Encyclopedia	COLO783 SKIN	1/150	0.9999244463796658	1.0	0	0	0.10866612333605001	8.210429193449822e-06	PTPRZ1
Cancer_Cell_Line_Encyclopedia	RL HAEMATOPOIETIC AND LYMPHOID TISSUE	5/288	0.9999247950392604	1.0	0	0	0.28298469618763017	2.1282653257295026e-05	TCL1A;DOK3;SERPINA9;ASB2;SH2B2
