Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
ENCODE_TF_ChIP-seq_2014	ZZZ3 HELA-S3	1/105	0.9987234413346558	1.0	0	0	0.15523731905149998	0.0001982961400937916	YY1
ENCODE_TF_ChIP-seq_2014	ERRA ECC1	1/111	0.9991278129735331	1.0	0	0	0.14684611261628375	0.00012813316047735526	BRP44
ENCODE_TF_ChIP-seq_2014	SPT20 HELA-S3	1/115	0.9993232704545716	1.0	0	0	0.1417384217426739	9.595104783321065e-05	NT5C2
ENCODE_TF_ChIP-seq_2014	GATA1 PBDEFETAL	2/156	0.9994400260218412	1.0	0	0	0.2089733141077884	0.00011705239423692856	PAIP2B;ZC3H14
ENCODE_TF_ChIP-seq_2014	TR4 HELA-S3	14/494	0.9997822738279132	1.0	0	0	0.46194101013300604	0.0001005875985400272	SMARCD2;GLRX5;PRPF4B;URB2;DICER1;RFNG;PSMD7;CAND1;TCP1;TAF1A;KRIT1;ASB3;TMEM9B;TRIM23
ENCODE_TF_ChIP-seq_2014	STAT1 K562	4/242	0.99983102604413	1.0	0	0	0.2694201405026033	4.5528833633709746e-05	WDR25;MAPK1;NUP153;GCLM
ENCODE_TF_ChIP-seq_2014	CEBPB HCT116	4/243	0.9998394483549322	1.0	0	0	0.2683114156445679	4.3081297651355626e-05	CCNK;SETD3;SPR;CUL2
ENCODE_TF_ChIP-seq_2014	NRSF U87	5/293	0.9999408059511328	1.0	0	0	0.2781556058090017	1.646564386182323e-05	CHGA;TPH2;SPR;SERPINA10;WDR20
ENCODE_TF_ChIP-seq_2014	Eralpha T47D	4/265	0.999947129090246	1.0	0	0	0.2460365056665283	1.3008517776380248e-05	RPS6KL1;SERPINA1;CCDC88C;HSPB1
ENCODE_TF_ChIP-seq_2014	GATA1 K562	3/241	0.9999653850370817	1.0	0	0	0.2029035497976037	7.023620414148465e-06	MAS1;NUP153;ZC3H14
ENCODE_TF_ChIP-seq_2014	NFKB GM12878	3/242	0.999967066137734	1.0	0	0	0.20206510537695246	6.654893935529691e-06	MRPL1;POLDIP3;EPB41L2
ENCODE_TF_ChIP-seq_2014	RPC155 HELA-S3	3/243	0.9999686559196443	1.0	0	0	0.20123356173342588	6.3075797823874076e-06	XKR8;GLUD1;RAC1
ENCODE_TF_ChIP-seq_2014	ZNF274 K562	5/314	0.9999772088268578	1.0	0	0	0.2595528423631767	5.915581181620056e-06	WARS;POLDIP3;DCAKD;ASH1L;EMD
ENCODE_TF_ChIP-seq_2014	CJUN HUVEC	7/373	0.9999777195800591	1.0	0	0	0.30589659384142753	6.8155804965919574e-06	PAK1;DTNA;MRPL1;HIST1H2AH;ID1;CAPN2;TLR6
ENCODE_TF_ChIP-seq_2014	IRF3 HEPG2	14/564	0.9999825881151304	1.0	0	0	0.40460790603848396	7.045047611224602e-06	OTUB2;SPRYD3;DCAKD;GLRX5;NT5C2;ADD1;EIF5;RPS6KA5;MTHFD2;TCP1;G3BP1;ID1;GRK6;MXD4
ENCODE_TF_ChIP-seq_2014	BAF170 HELA-S3	7/382	0.9999840792935496	1.0	0	0	0.2986896060284096	4.755387392061139e-06	DCLRE1A;MGRN1;DCAKD;G3BP1;ARL1;ASH1L;MET
ENCODE_TF_ChIP-seq_2014	SREBP1 HEPG2	4/293	0.9999851429994868	1.0	0	0	0.22252448464720131	3.3060709418082023e-06	RNMT;G3BP1;UBQLN1;KIF3C
ENCODE_TF_ChIP-seq_2014	TR4 K562	2/223	0.999985609194524	1.0	0	0	0.14618760986912555	2.1037725941464317e-06	SMARCD2;URB2
ENCODE_TF_ChIP-seq_2014	FOXA1 ECC1	10/472	0.9999873772018666	1.0	0	0	0.34533725636456564	4.359149987428746e-06	PAIP2B;PSMD7;BTG1;MGRN1;POLDIP3;TDP1;CNOT2;RNF26;CPSF2;ASH1L
ENCODE_TF_ChIP-seq_2014	MEF2A K562	5/334	0.9999892489623424	1.0	0	0	0.24401075599412425	2.623382928642811e-06	EXOC3L4;POLDIP3;GATAD1;HSPB1;MATR3
ENCODE_TF_ChIP-seq_2014	FOS HELA-S3	12/537	0.9999906399862336	1.0	0	0	0.36424398883592174	3.4093447055704394e-06	EIF5;RPS6KA5;UTS2D;SPRYD3;HIST1H2AH;DCAKD;GLRX5;G3BP1;GRK6;CAPN2;MPZL1;ADD1
ENCODE_TF_ChIP-seq_2014	TR4 HEPG2	20/737	0.9999906707913032	1.0	0	0	0.4423315739594979	4.126622815787066e-06	WDR25;SMARCD2;WARS;SMEK1;POLDIP3;DCAKD;GLRX5;CPSF2;PRPF4B;URB2;DICER1;RFNG;PSMD7;CAND1;TCP1;TAF1A;DRG1;ASB3;TMEM9B;TRIM23
ENCODE_TF_ChIP-seq_2014	POL2 H1	155/9900	0.9999911476174924	1.0	0	0	0.2552007441982992	2.2591446032561506e-06	IFITM3;DCLRE1A;APP;CCNK;COL16A1;SPARC;SMEK1;GPR68;CYP46A1;NUDT4;PREX2;YY1;SYNPR;PAIP2B;GOLGA5;RPS6KA5;PPP4R4;PEG10;KDR;PAPOLA;ARL6IP4;TRIM23;PRIMA1;WSB2;ACSL1;HIST1H2AH;KCNK13;DIO3;DICER1;EML1;SAP30;EML5;DOK3;ZNF839;MTHFD2;PPA1;HHIPL1;YME1L1;PPID;C14ORF109;ARL1;BRP44;CACNA1A;AK7;SPATA7;SYCE2;G3BP1;GRK6;TSPAN5;KIF3C;IGFBP6;SCN3B;ZC3H14;RAB11FIP5;MAP2K6;MOAP1;BCL11B;CBX2;CPSF2;BTBD7;MARCH6;COQ5;PTPRD;XKR8;GLUD1;EIF5;DLG3;PKIA;ID1;CCDC88C;DEGS2;GCLM;TECPR2;TMEM9B;RCOR1;MXD4;ATG2B;YWHAE;CLIC4;BTG1;SETD3;FAM45A;ZFAND2B;HSPB1;EFCAB11;TMEM186;SERPINA5;ANKRD9;NHSL2;JPH3;NETO1;SPR;GRM7;NUP62;NEFL;CCDC53;ITGAV;RAC1;LRRFIP1;EMD;RPS6KL1;DCAKD;GLRX5;ITPK1;GPR75-ASB3;URB2;ASH1L;SMC1A;PTBP3;TAF6L;CINP;KIT;TCP1;NDUFS2;ARHGEF2;SLC29A1;MET;OTUB2;WDR25;SMARCD2;DDX24;CEBPD;ROCK2;MGRN1;RNMT;POLDIP3;GOSR2;ATL2;IGHMBP2;WDR20;TM2D3;ADD1;HSPD1;DNAJB1;SLC25A29;PAK1;CAND1;PTPRZ1;LEO1;KRIT1;UBQLN1;MAPK1;MPZL1;SPRYD3;RNF26;LSAMP;CDC42BPB;CHFR;NUDT22;TM9SF2;RIT1;SLMAP;SNX14;DRG1;UNC79
ENCODE_TF_ChIP-seq_2014	GR HELA-S3	167/9898	0.9999911476333844	1.0	0	0	0.2750137795077846	2.434533576291356e-06	IFITM3;DCLRE1A;CCNK;SLC46A1;SMEK1;CYP46A1;NUDT4;YY1;PPP1CB;GOLGA4;PAIP2B;PSMD7;GOLGA5;RPS6KA5;PEG10;CAPN2;PAPOLA;TRIM23;HIST1H2AH;PRPF4B;VRK1;DICER1;SAP30;FAM133B;EML5;ZNF839;UTS2D;MTHFD2;PPA1;UBE2V2;YME1L1;KDELR2;PPID;C14ORF109;CUL2;ARL1;BRP44;AK7;SPATA7;FBLN5;ATXN3;SYCE2;EPB41L2;G3BP1;GRK6;RDH14;ZC3H14;RAB11FIP5;MOAP1;CBX2;CPSF2;NUP153;NR1D2;BTBD7;MARCH6;COQ5;XKR8;GLUD1;EIF5;TDP1;CNOT2;ID1;CCDC88C;GCLM;TECPR2;TMEM9B;RCOR1;LGMN;MXD4;ATG2B;YWHAE;CLIC4;BTG1;SETD3;ZFAND2B;GDI2;PTPN21;HSPB1;EFCAB11;TMEM186;ANKRD9;MRPL1;SPR;OPA1;UBE2Q2;CASP6;GATAD1;NUP62;BDKRB2;CCDC53;BDKRB1;ITGAV;RAC1;DLAT;EMD;HSP90AA1;RPS6KL1;WARS;DCAKD;GLRX5;ITPK1;FN3KRP;MTERFD3;BTN3A3;URB2;ASH1L;MRPS7;PTBP3;TAF6L;CINP;TCP1;NDUFS2;ARHGEF2;TLR6;MET;OTUB2;WDR25;SMARCD2;DDX24;CEBPD;ROCK2;MGRN1;RNMT;POLDIP3;GOSR2;ATL2;IGHMBP2;WDR20;RFNG;NT5C2;ADD1;HSPD1;PPP1R2;DNAJB1;SLC25A29;PAK1;CAND1;MAT2A;ASTE1;CNIH;TAF1A;AP2S1;LEO1;KRIT1;UBQLN1;MAPK1;PDLIM5;APBB3;MPZL1;DYNC1H1;SPRYD3;PNPLA8;RNF26;MOK;CDC42BPB;NUDT22;TM9SF2;DNAJA1;TTC8;RIT1;APC;PSMC1;SLMAP;SNX14;DRG1;ASB3;UNC79
ENCODE_TF_ChIP-seq_2014	POL2 K562	153/9754	0.9999911487796908	1.0	0	0	0.25567844274783136	2.2630762405658906e-06	DCLRE1A;CCNK;EXOC3L4;SMEK1;GMFG;CYP46A1;NUDT4;YY1;PPP1CB;GOLGA4;PSMD7;RPS6KA5;CAPN2;PAPOLA;ARL6IP4;TRIM23;WSB2;ACSL1;HIST1H2AH;PRPF4B;DICER1;EML1;SAP30;EML5;MINPP1;DOK3;ZNF839;PPA1;UBE2V2;YME1L1;KDELR2;MATR3;PPID;C14ORF109;ARL1;BRP44;AK7;SPATA7;SYCE2;SDCBP;UBR7;EPB41L2;G3BP1;GRK6;ZC3H14;RAB11FIP5;SYT5;MOAP1;CBX2;CPSF2;NUP153;NR1D2;BTBD7;MARCH6;COQ5;XKR8;GLUD1;EIF5;TDP1;CNOT2;CCDC88C;MKRN3;GCLM;TECPR2;TMEM9B;RCOR1;LGMN;MXD4;ATG2B;CLIC4;BTG1;SETD3;ZFAND2B;GDI2;TNFAIP2;PTPN21;EFCAB11;PIK3CG;TMEM186;ANKRD9;MRPL1;UBE2Q2;CASP6;NUP62;ITGAV;RAC1;DLAT;EMD;HSP90AA1;RPS6KL1;WARS;DCAKD;GLRX5;ITPK1;FN3KRP;GPR75-ASB3;MTERFD3;URB2;ASH1L;MRPS7;PTBP3;PPM1A;TAF6L;TRAF3;CINP;TCP1;NDUFS2;ARHGEF2;SLC29A1;WDR25;SMARCD2;DDX24;CEBPD;ROCK2;MGRN1;RNMT;POLDIP3;GOSR2;IGHMBP2;WDR20;RFNG;TM2D3;NT5C2;ADD1;DNAJB1;SLC25A29;PAK1;CAND1;TAF1A;RAB24;AP2S1;LEO1;MAPK1;TMEM209;PDLIM5;APBB3;SPRYD3;MOK;CDC42BPB;CHFR;DLK1;NUDT22;GALC;TM9SF2;DNAJA1;RIT1;APC;PSMC1;SLMAP;SNX14;DRG1;ASB3;UNC79
ENCODE_TF_ChIP-seq_2014	POL2 MCF7	138/9679	0.9999911497845966	1.0	0	0	0.23239887933218664	2.056789243131078e-06	IFITM3;DCLRE1A;CCNK;GPR68;CYP46A1;PPP1CB;PSMD7;GOLGA5;RPS6KA5;PPP4R4;PEG10;PAPOLA;ARL6IP4;TRIM23;PRIMA1;WSB2;ACSL1;HIST1H2AH;KCNK13;DICER1;EML1;SAP30;EML5;DOK3;ZNF839;C10ORF116;UBE2V2;YME1L1;RIN3;MATR3;PPID;RTN1;C14ORF109;ARL1;AK7;SPATA7;ATXN3;SYCE2;G3BP1;GRK6;BTBD2;ZC3H14;RAB11FIP5;MAP2K6;MOAP1;BCL11B;CBX2;CPSF2;NUP153;BTBD7;MARCH6;COQ5;XKR8;GLUD1;EIF5;TDP1;PKIA;ID1;CCDC88C;TECPR2;TMEM9B;RCOR1;MXD4;ATG2B;SETD3;ZFAND2B;GDI2;PTPN21;EFCAB11;TMEM186;SERPINA5;ANKRD9;NHSL2;MRPL1;OPA1;NUP62;BDKRB2;CCDC53;ITGAV;DNM1L;EMD;HSP90AA1;RPS6KL1;DCAKD;GLRX5;URB2;ASH1L;MRPS7;PTBP3;TAF6L;TRAF3;CINP;TCP1;NDUFS2;SLC29A1;MET;OTUB2;WDR25;CEBPD;ROCK2;MGRN1;RNMT;POLDIP3;GOSR2;IGHMBP2;RFNG;TM2D3;ADD1;HSPD1;PPP1R2;DNAJB1;SLC25A29;MAT2A;ASTE1;TAF1A;RAB24;LEO1;KRIT1;MAPK1;TMEM209;APBB3;MPZL1;SPRYD3;MYEF2;MOK;CDC42BPB;CHFR;DLK1;NUDT22;TM9SF2;DNAJA1;TTC8;RIT1;SLMAP;SNX14;DRG1;ASB3;UNC79
ENCODE_TF_ChIP-seq_2014	COREST K562	156/9622	0.9999911505208378	1.0	0	0	0.26426806132442004	2.3386450498473592e-06	DCLRE1A;CCNK;SLC46A1;COL16A1;EXOC3L4;SMEK1;GPR68;GMFG;CYP46A1;RPL10A;NUDT4;YY1;PPP1CB;GOLGA4;PAIP2B;GOLGA5;RPS6KA5;PPP4R4;PEG10;CAPN2;PAPOLA;ARL6IP4;KIF21B;SLC25A47;TRIM23;C14ORF159;WSB2;HIST1H2AH;VRK1;DICER1;EML1;SAP30;EML5;ZNF839;PPA1;UBE2V2;YME1L1;KDELR2;MATR3;C14ORF109;CUL2;ARL1;BRP44;RASGRP1;AK7;SPATA7;SYCE2;SDCBP;UBR7;EPB41L2;G3BP1;GRK6;BTBD2;TSPAN5;KIF3C;SCN3B;RAB11FIP5;MAP2K6;MOAP1;BCL11B;CBX2;CPSF2;NUP153;NR1D2;BTBD7;MARCH6;COQ5;GLUD1;EIF5;DLG3;TDP1;ID1;CCDC88C;GCLM;TECPR2;TMEM9B;RCOR1;MXD4;ATG2B;CLIC4;BTG1;SETD3;FAM45A;ZFAND2B;GDI2;EFCAB11;TMEM186;ANKRD9;MRPL1;HEPH;UBE2Q2;NUP62;RAC1;DNM1L;EMD;HSP90AA1;RPS6KL1;WARS;GLRX5;ITPK1;FN3KRP;URB2;ASH1L;PTBP3;PPM1A;CINP;TCP1;NDUFS2;ARHGEF2;TLR6;SLC29A1;MET;OTUB2;WDR25;DDX24;CEBPD;RGS14;ROCK2;MGRN1;RNMT;POLDIP3;GOSR2;ATL2;IGHMBP2;WDR20;RFNG;NT5C2;ADD1;PPP1R2;DNAJB1;SLC25A29;PAK1;CAND1;ASTE1;KRIT1;UBQLN1;TMEM209;PDLIM5;APBB3;SH2B2;MPZL1;DYNC1H1;SPRYD3;RNF26;MOK;CDC42BPB;NUDT22;TM9SF2;DNAJA1;TTC8;RIT1;APC;SLMAP;DRG1;ASB3;UNC79
ENCODE_TF_ChIP-seq_2014	GR HEPG2	156/9589	0.9999911510408771	1.0	0	0	0.2651775248788789	2.3465554602958825e-06	DCLRE1A;CCNK;COL16A1;EXOC3L4;SMEK1;CYP46A1;RPL10A;FAIM3;NUDT4;YY1;PPP1CB;PAIP2B;PSMD7;GOLGA5;RPS6KA5;PPP4R4;PEG10;CAPN2;PAPOLA;ARL6IP4;TRIM23;PRIMA1;WSB2;ACSL1;PRPF4B;VRK1;DICER1;SAP30;FAM133B;MINPP1;ZNF839;UTS2D;PPA1;UBE2V2;YME1L1;KDELR2;MATR3;STEAP1;PPID;TPH2;C14ORF109;CUL2;ARL1;BRP44;AK7;SPATA7;ATXN3;UBR7;EPB41L2;APOH;G3BP1;GRK6;KIF3C;RAB11FIP5;MOAP1;DTNA;CPSF2;NUP153;NR1D2;BTBD7;MARCH6;COQ5;GLUD1;EIF5;TDP1;ID1;CCDC88C;GCLM;TECPR2;TMEM9B;RCOR1;LGMN;MXD4;SERPINA11;SERPINA3;CLIC4;BTG1;SETD3;SERPINA10;ZFAND2B;GDI2;HSPB1;EFCAB11;TMEM186;MRPL1;OPA1;UBE2Q2;GATAD1;NUP62;CCDC53;ITGAV;RAC1;DNM1L;EMD;HSP90AA1;RPS6KL1;WARS;DCAKD;GLRX5;ITPK1;FN3KRP;MTERFD3;BTN3A3;URB2;ASH1L;MRPS7;SMC1A;PTBP3;CINP;TCP1;EVL;TLR6;MET;OTUB2;WDR25;DDX24;CEBPD;ROCK2;MGRN1;RNMT;POLDIP3;GOSR2;ATL2;SLC5A11;IGHMBP2;ADD1;HSPD1;PPP1R2;DNAJB1;PAK1;CAND1;MAT2A;TAF1A;AP2S1;LEO1;UBQLN1;MAPK1;TMEM209;PDLIM5;CHGA;SPRYD3;RNF26;MOK;CDC42BPB;NUDT22;GALC;TM9SF2;DNAJA1;TTC8;RIT1;APC;PSMC1;SNX14;DRG1;ASB3;UNC79
ENCODE_TF_ChIP-seq_2014	CMYC MCF10A	159/9548	0.9999911518183606	1.0	0	0	0.27143768763770343	2.4017405895247547e-06	DCLRE1A;CCNK;SLC46A1;COL16A1;SMEK1;CYP46A1;NUDT4;YY1;PPP1CB;GOLGA4;PAIP2B;PSMD7;GOLGA5;RPS6KA5;KDR;CAPN2;PAPOLA;KIF21B;TRIM23;CCBE1;ACSL1;HIST1H2AH;PRPF4B;VRK1;DICER1;SAP30;EML5;MINPP1;ZNF839;MTHFD2;PPA1;UBE2V2;YME1L1;KDELR2;MATR3;PPID;C14ORF109;CUL2;ARL1;BRP44;RASGRP1;AK7;SPATA7;ATXN3;SYCE2;UBR7;EPB41L2;G3BP1;GRK6;BTBD2;TSPAN5;KIF3C;SCN3B;ZC3H14;RAB11FIP5;MAP2K6;MOAP1;DTNA;BCL11B;CBX2;NUP153;BTBD7;MARCH6;COQ5;XKR8;GLUD1;EIF5;TDP1;CNOT2;ID1;CCDC88C;GCLM;TECPR2;TMEM9B;RCOR1;LGMN;MXD4;ATG2B;CLIC4;SERPINA1;BTG1;SETD3;ZFAND2B;GDI2;HSPB1;EFCAB11;SERPINA6;TMEM186;MRPL1;OPA1;CASP6;GATAD1;NEFL;CCDC53;BDKRB1;ITGAV;RAC1;EMD;RPS6KL1;WARS;DCAKD;GLRX5;FN3KRP;MTERFD3;URB2;ASH1L;MRPS7;PTBP3;TAF6L;TRAF3;CINP;TCP1;TLR6;SLC29A1;MET;OTUB2;WDR25;DDX24;CEBPD;RGS14;ROCK2;MGRN1;RNMT;POLDIP3;GOSR2;IGHMBP2;WDR20;RFNG;ADD1;PPP1R2;DNAJB1;PAK1;CAND1;CNIH;RAB24;AP2S1;LEO1;UBQLN1;MAPK1;PDLIM5;APBB3;UGT1A7;MPZL1;DYNC1H1;PNPLA8;RNF26;MOK;CDC42BPB;NUDT22;TM9SF2;DNAJA1;TTC8;APC;PSMC1;SLMAP;SNX14;DRG1;ASB3;UNC79
ENCODE_TF_ChIP-seq_2014	POL2 HEPG2	173/10572	0.9999911542804821	1.0	0	0	0.2667315456460932	2.359442874883029e-06	DCLRE1A;CCNK;COL16A1;EXOC3L4;SMEK1;CYP46A1;RPL10A;NUDT4;YY1;PPP1CB;GOLGA4;PSMD7;GOLGA5;RPS6KA5;PPP4R4;PEG10;PAPOLA;ARL6IP4;TRIM23;PRIMA1;C14ORF159;WSB2;ACSL1;HIST1H2AH;KCNK13;PRPF4B;DICER1;EML1;SAP30;EML5;MINPP1;DOK3;ZNF839;PPA1;UBE2V2;YME1L1;RIN3;MATR3;PPID;C14ORF109;CUL2;ARL1;BRP44;AK7;SPATA7;SDCBP;UBR7;EPB41L2;APOH;G3BP1;GRK6;BTBD2;RDH14;KIF3C;IGFBP6;ZC3H14;RAB11FIP5;MAP2K6;SYT5;MOAP1;CBX2;CPSF2;NUP153;NR1D2;BTBD7;MARCH6;COQ5;XKR8;GLUD1;EIF5;TDP1;ID1;CCDC88C;GCLM;TECPR2;TMEM9B;RCOR1;MXD4;ATG2B;CLIC4;BTG1;SETD3;FAM45A;SERPINA10;ZFAND2B;GDI2;PTPN21;HSPB1;EFCAB11;SERPINA6;TMEM186;SERPINA5;ANKRD9;JPH3;MRPL1;SPR;CASP6;CCDC53;ITGAV;RAC1;DLAT;EMD;HSP90AA1;RPS6KL1;AMN;WARS;DCAKD;GLRX5;ITPK1;FN3KRP;URB2;ASH1L;MRPS7;SMC1A;PTBP3;TAF6L;TRAF3;CINP;TCP1;NDUFS2;ARHGEF2;SLC29A1;MET;OTUB2;WDR25;SMARCD2;CEBPD;ROCK2;MGRN1;RNMT;POLDIP3;GOSR2;ATL2;SLC5A11;IGHMBP2;WDR20;RFNG;TM2D3;NT5C2;ADD1;HSPD1;PPP1R2;DNAJB1;SLC25A29;CAND1;MAT2A;ASTE1;CLMN;TAF1A;RAB24;LEO1;UBQLN1;MAPK1;TMEM209;PDLIM5;SH2B2;MPZL1;SPRYD3;MYEF2;MOK;CDC42BPB;CHFR;DLK1;NUDT22;TM9SF2;DNAJA1;RIT1;APC;SLMAP;SNX14;DRG1;ASB3;UNC79
ENCODE_TF_ChIP-seq_2014	MAX K562	145/9408	0.9999911547619212	1.0	0	0	0.25122110784003904	2.2221203368886917e-06	DCLRE1A;CCNK;EXOC3L4;SMEK1;GMFG;CYP46A1;NUDT4;YY1;PPP1CB;GOLGA4;PAIP2B;PSMD7;GOLGA5;RPS6KA5;PPP4R4;PEG10;GRAP2;CAPN2;PAPOLA;TRIM23;CCBE1;WSB2;ACSL1;HIST1H2AH;EML1;SAP30;EML5;DOK3;ZNF839;MTHFD2;PPA1;UBE2V2;YME1L1;PPID;C14ORF109;ARL1;BRP44;RASGRP1;AK7;SPATA7;ATXN3;SYCE2;UBR7;EPB41L2;G3BP1;GRK6;KIF3C;SCN3B;RAB11FIP5;MOAP1;CBX2;CPSF2;NR1D2;BTBD7;COQ5;PTPRD;XKR8;GLUD1;EIF5;ID1;CCDC88C;GCLM;TECPR2;TMEM9B;RCOR1;MXD4;ATG2B;BTG1;SETD3;ZFAND2B;GDI2;PTPN21;HSPB1;PIK3CG;TMEM186;ANKRD9;SPR;HEPH;CASP6;NUP62;ITGAV;RAC1;DLAT;EMD;HSP90AA1;RPS6KL1;WARS;DCAKD;GLRX5;ITPK1;FN3KRP;MTERFD3;BTN3A3;URB2;ASH1L;MRPS7;PTBP3;TAF6L;TRAF3;CINP;TCP1;EVL;ARHGEF2;SLC29A1;MET;OTUB2;WDR25;SMARCD2;DDX24;CEBPD;RGS14;ROCK2;MGRN1;RNMT;POLDIP3;GOSR2;IGHMBP2;WDR20;RFNG;TM2D3;ADD1;PPP1R2;DNAJB1;PAK1;CAND1;RAB24;UBQLN1;MAPK1;TMEM209;APBB3;MPZL1;RNF26;CDC42BPB;CHFR;DLK1;NUDT22;TM9SF2;DNAJA1;TTC8;APC;PSMC1;SLMAP;DRG1;ASB3;UNC79
